CODE2,CODE1,CODEBASE,H_CNT,P_CNT,M_CNT,F_CNT,INFO_TIME
A6713-09,A6713-09-004,A6713-0132-00,63,231,109,122,103Y12M
A6713-09,A6713-09-004,A6713-0146-00,9,24,13,11,103Y12M
A6713-09,A6713-09-005,A6713-0120-00,31,80,37,43,103Y12M
A6713-09,A6713-09-005,A6713-0130-00,37,94,51,43,103Y12M
A6713-09,A6713-09-005,A6713-0131-00,31,90,50,40,103Y12M
A6713-09,A6713-09-005,A6713-0137-00,14,37,16,21,103Y12M
A6713-09,A6713-09-005,A6713-0143-00,24,52,30,22,103Y12M
A6713-09,A6713-09-005,A6713-0163-00,1,2,1,1,103Y12M
A6713-09,A6713-09-006,A6713-0123-00,109,316,168,148,103Y12M
A6713-09,A6713-09-006,A6713-0128-00,11,24,13,11,103Y12M
A6713-09,A6713-09-006,A6713-0136-00,8,15,8,7,103Y12M
A6713-09,A6713-09-006,A6713-0162-00,14,21,12,9,103Y12M
A6713-09,A6713-09-007,A6713-0160-00,36,106,60,46,103Y12M
A6713-09,A6713-09-007,A6713-0172-00,96,294,154,140,103Y12M
A6713-09,A6713-09-008,A6713-0187-00,65,199,111,88,103Y12M
A6713-09,A6713-09-009,A6713-0196-00,6,15,7,8,103Y12M
A6713-09,A6713-09-009,A6713-0204-00,18,47,27,20,103Y12M
A6713-09,A6713-09-009,A6713-0216-00,6,11,6,5,103Y12M
A6713-09,A6713-09-009,A6713-0236-00,105,278,134,144,103Y12M
A6713-09,A6713-09-010,A6713-0247-00,8,19,10,9,103Y12M
A6713-09,A6713-09-010,A6713-0253-00,98,255,125,130,103Y12M
A6713-09,A6713-09-010,A6713-0258-00,7,25,13,12,103Y12M
A6713-10,A6713-10-001,A6713-0085-00,4,16,7,9,103Y12M
A6713-10,A6713-10-001,A6713-0087-00,18,48,27,21,103Y12M
A6713-10,A6713-10-001,A6713-0092-00,6,17,8,9,103Y12M
A6713-10,A6713-10-001,A6713-0109-00,4,7,4,3,103Y12M
A6713-10,A6713-10-002,A6713-0093-00,2,5,4,1,103Y12M
A6713-10,A6713-10-002,A6713-0099-00,1,3,1,2,103Y12M
A6713-10,A6713-10-002,A6713-0108-00,17,52,27,25,103Y12M
A6713-10,A6713-10-002,A6713-0113-00,5,18,11,7,103Y12M
A6713-10,A6713-10-002,A6713-0116-00,2,10,4,6,103Y12M
A6713-10,A6713-10-002,A6713-0117-00,42,103,61,42,103Y12M
A6713-10,A6713-10-002,A6713-0125-00,2,5,2,3,103Y12M
A6713-10,A6713-10-002,A6713-0127-00,7,17,8,9,103Y12M
A6713-10,A6713-10-002,A6713-0133-00,3,8,5,3,103Y12M
A6713-10,A6713-10-002,A6713-0135-00,19,47,26,21,103Y12M
A6713-10,A6713-10-002,A6713-0142-00,6,22,12,10,103Y12M
A6713-10,A6713-10-002,A6713-0144-00,6,23,9,14,103Y12M
A6713-10,A6713-10-003,A6713-0153-00,6,14,9,5,103Y12M
A6713-10,A6713-10-003,A6713-0154-00,37,76,46,30,103Y12M
A6713-10,A6713-10-003,A6713-0170-00,17,46,27,19,103Y12M
A6713-10,A6713-10-003,A6713-0178-00,34,130,66,64,103Y12M
A6713-10,A6713-10-003,A6713-0183-00,4,7,3,4,103Y12M
A6713-10,A6713-10-003,A6713-0192-00,3,8,5,3,103Y12M
A6713-10,A6713-10-003,A6713-0207-00,1,2,2,0,103Y12M
A6713-10,A6713-10-004,A6713-0177-00,7,16,10,6,103Y12M
A6713-10,A6713-10-004,A6713-0186-00,71,168,89,79,103Y12M
A6713-10,A6713-10-005,A6713-0176-00,43,118,62,56,103Y12M
A6713-10,A6713-10-005,A6713-0218-00,4,8,5,3,103Y12M
A6713-10,A6713-10-005,A6713-0241-00,4,15,7,8,103Y12M
A6713-10,A6713-10-006,A6713-0229-00,7,18,10,8,103Y12M
A6713-10,A6713-10-006,A6713-0240-00,3,7,4,3,103Y12M
A6713-10,A6713-10-006,A6713-0245-00,2,10,3,7,103Y12M
A6713-10,A6713-10-006,A6713-0255-00,32,98,52,46,103Y12M
A6713-10,A6713-10-006,A6713-0261-00,6,14,7,7,103Y12M
A6713-10,A6713-10-006,A6713-0263-00,1,3,2,1,103Y12M
A6713-10,A6713-10-007,A6713-0251-00,55,136,78,58,103Y12M
A6713-10,A6713-10-007,A6713-0254-00,51,139,73,66,103Y12M
A6713-10,A6713-10-007,A6713-0256-00,7,13,7,6,103Y12M
A6713-10,A6713-10-007,A6713-0257-00,5,26,12,14,103Y12M
A6713-10,A6713-10-007,A6713-0260-00,23,65,40,25,103Y12M
A6713-10,A6713-10-008,A6713-0264-00,75,217,111,106,103Y12M
A6713-10,A6713-10-009,A6713-0266-00,56,143,85,58,103Y12M
A6713-10,A6713-10-010,A6713-0270-00,95,261,116,145,103Y12M
A6713-10,A6713-10-011,A6713-0267-00,116,337,183,154,103Y12M
A6713-10,A6713-10-011,A6713-0274-00,10,32,18,14,103Y12M
A6713-10,A6713-10-011,A6713-0276-00,2,2,1,1,103Y12M
A6713-11,A6713-11-001,A6713-0212-00,111,319,157,162,103Y12M
A6713-11,A6713-11-002,A6713-0217-00,64,203,101,102,103Y12M
A6713-11,A6713-11-003,A6713-0220-00,67,224,110,114,103Y12M
A6713-11,A6713-11-004,A6713-0219-00,39,98,47,51,103Y12M
A6713-11,A6713-11-004,A6713-0222-00,47,130,54,76,103Y12M
A6713-11,A6713-11-005,A6713-0223-00,63,175,87,88,103Y12M
A6713-11,A6713-11-006,A6713-0224-00,98,312,145,167,103Y12M
A6713-11,A6713-11-007,A6713-0226-00,55,171,83,88,103Y12M
A6713-11,A6713-11-008,A6713-0228-00,73,206,97,109,103Y12M
A6713-11,A6713-11-009,A6713-0230-00,62,194,102,92,103Y12M
A6713-11,A6713-11-010,A6713-0231-00,67,197,95,102,103Y12M
A6713-11,A6713-11-011,A6713-0232-00,30,86,44,42,103Y12M
A6713-11,A6713-11-011,A6713-0237-00,20,60,30,30,103Y12M
A6713-11,A6713-11-012,A6713-0238-00,51,163,86,77,103Y12M
A6713-11,A6713-11-012,A6713-0239-00,42,135,65,70,103Y12M
A6713-12,A6713-12-001,A6713-0213-00,94,277,136,141,103Y12M
A6713-12,A6713-12-001,A6713-0234-00,1,3,0,3,103Y12M
A6713-12,A6713-12-002,A6713-0235-00,89,278,133,145,103Y12M
A6713-12,A6713-12-003,A6713-0242-00,78,226,110,116,103Y12M
A6713-12,A6713-12-004,A6713-0243-00,90,266,127,139,103Y12M
A6713-12,A6713-12-004,A6713-0244-00,43,101,52,49,103Y12M
A6713-12,A6713-12-005,A6713-0246-00,51,167,90,77,103Y12M
A6713-12,A6713-12-005,A6713-0249-00,2,8,5,3,103Y12M
A6713-12,A6713-12-006,A6713-0250-00,70,221,116,105,103Y12M
A6713-12,A6713-12-007,A6713-0248-00,45,151,67,84,103Y12M
A6713-12,A6713-12-007,A6713-0252-00,21,67,37,30,103Y12M
A6713-12,A6713-12-007,A6713-0259-00,29,82,43,39,103Y12M
A6713-12,A6713-12-008,A6713-0262-00,6,14,7,7,103Y12M
A6713-12,A6713-12-008,A6713-0265-00,4,5,0,5,103Y12M
A6713-12,A6713-12-008,A6713-0271-00,7,23,14,9,103Y12M
A6713-12,A6713-12-008,A6713-0273-00,18,59,26,33,103Y12M
A6713-12,A6713-12-008,A6713-0275-00,59,129,67,62,103Y12M
A6713-12,A6713-12-008,A6713-0277-00,1,3,1,2,103Y12M
A6713-12,A6713-12-009,A6713-0278-00,68,192,99,93,103Y12M
A6713-12,A6713-12-010,A6713-0279-00,68,230,114,116,103Y12M
A6713-12,A6713-12-011,A6713-0280-00,59,144,79,65,103Y12M
A6713-12,A6713-12-012,A6713-0281-00,36,114,59,55,103Y12M
A6713-12,A6713-12-012,A6713-0282-00,37,96,48,48,103Y12M
A6713-12,A6713-12-013,A6713-0283-00,64,187,93,94,103Y12M
A6714-01,A6714-01-001,A6714-0001-00,3,12,6,6,103Y12M
A6714-01,A6714-01-001,A6714-0003-00,45,147,83,64,103Y12M
A6714-01,A6714-01-001,A6714-0004-00,32,98,51,47,103Y12M
A6714-01,A6714-01-001,A6714-0005-00,14,46,28,18,103Y12M
A6714-01,A6714-01-002,A6714-0006-00,23,64,35,29,103Y12M
A6714-01,A6714-01-002,A6714-0007-00,16,57,33,24,103Y12M
A6714-01,A6714-01-002,A6714-0009-00,20,73,35,38,103Y12M
A6714-01,A6714-01-002,A6714-0010-00,4,6,2,4,103Y12M
A6714-01,A6714-01-002,A6714-0013-00,21,64,36,28,103Y12M
A6714-01,A6714-01-003,A6714-0002-00,4,14,6,8,103Y12M
A6714-01,A6714-01-003,A6714-0008-00,27,95,50,45,103Y12M
A6714-01,A6714-01-003,A6714-0011-00,31,95,48,47,103Y12M
A6714-01,A6714-01-003,A6714-0012-00,23,85,38,47,103Y12M
A6714-01,A6714-01-003,A6714-0016-00,16,39,21,18,103Y12M
A6714-01,A6714-01-003,A6714-0017-00,3,13,9,4,103Y12M
A6714-01,A6714-01-004,A6714-0023-00,22,73,38,35,103Y12M
A6714-01,A6714-01-004,A6714-0025-00,32,96,51,45,103Y12M
A6714-01,A6714-01-004,A6714-0029-00,26,90,50,40,103Y12M
A6714-01,A6714-01-004,A6714-0030-00,37,105,53,52,103Y12M
A6714-01,A6714-01-005,A6714-0031-00,34,116,50,66,103Y12M
A6714-01,A6714-01-005,A6714-0035-00,64,190,99,91,103Y12M
A6714-01,A6714-01-005,A6714-0043-00,42,129,68,61,103Y12M
A6714-01,A6714-01-006,A6714-0018-00,3,4,2,2,103Y12M
A6714-01,A6714-01-006,A6714-0020-00,40,131,72,59,103Y12M
A6714-01,A6714-01-006,A6714-0021-00,2,8,4,4,103Y12M
A6714-01,A6714-01-006,A6714-0022-00,3,8,4,4,103Y12M
A6714-01,A6714-01-006,A6714-0027-00,42,137,69,68,103Y12M
A6714-01,A6714-01-006,A6714-0028-00,7,15,7,8,103Y12M
A6714-01,A6714-01-006,A6714-0032-00,2,2,1,1,103Y12M
A6714-01,A6714-01-006,A6714-0034-00,13,50,25,25,103Y12M
A6714-01,A6714-01-006,A6714-0040-00,2,6,2,4,103Y12M
A6714-01,A6714-01-006,A6714-0044-00,4,6,4,2,103Y12M
A6714-01,A6714-01-006,A6714-0053-00,4,16,10,6,103Y12M
A6714-01,A6714-01-006,A6714-0055-00,2,5,3,2,103Y12M
A6714-01,A6714-01-006,A6714-0064-00,4,9,5,4,103Y12M
A6714-01,A6714-01-006,A6714-0069-00,2,5,3,2,103Y12M
A6714-01,A6714-01-007,A6714-0049-00,63,166,83,83,103Y12M
A6714-01,A6714-01-007,A6714-0063-00,8,34,17,17,103Y12M
A6714-01,A6714-01-007,A6714-0068-00,34,120,64,56,103Y12M
A6714-01,A6714-01-007,A6714-0075-00,23,61,27,34,103Y12M
A6714-01,A6714-01-008,A6714-0060-00,66,191,86,105,103Y12M
A6714-01,A6714-01-008,A6714-0077-00,1,2,1,1,103Y12M
A6714-01,A6714-01-008,A6714-0097-00,6,20,13,7,103Y12M
A6714-01,A6714-01-008,A6714-0106-00,28,67,32,35,103Y12M
A6714-02,A6714-02-001,A6714-0015-00,1,2,1,1,103Y12M
A6714-02,A6714-02-001,A6714-0019-00,27,96,50,46,103Y12M
A6714-02,A6714-02-001,A6714-0024-00,38,105,54,51,103Y12M
A6714-02,A6714-02-001,A6714-0041-00,28,125,62,63,103Y12M
A6714-02,A6714-02-002,A6714-0026-00,60,164,76,88,103Y12M
A6714-02,A6714-02-002,A6714-0037-00,53,184,95,89,103Y12M
A6714-02,A6714-02-003,A6714-0036-00,28,94,44,50,103Y12M
A6714-02,A6714-02-003,A6714-0039-00,29,99,52,47,103Y12M
A6714-02,A6714-02-003,A6714-0048-00,66,204,104,100,103Y12M
A6714-02,A6714-02-004,A6714-0042-00,39,118,63,55,103Y12M
A6714-02,A6714-02-004,A6714-0046-00,28,111,59,52,103Y12M
A6714-02,A6714-02-004,A6714-0047-00,32,95,49,46,103Y12M
A6714-02,A6714-02-005,A6714-0054-00,45,143,74,69,103Y12M
A6714-02,A6714-02-005,A6714-0056-00,32,115,57,58,103Y12M
A6714-02,A6714-02-005,A6714-0073-00,1,3,1,2,103Y12M
A6714-02,A6714-02-006,A6714-0091-00,10,34,17,17,103Y12M
A6714-02,A6714-02-006,A6714-0115-00,1,3,2,1,103Y12M
A6714-02,A6714-02-006,A6714-0132-00,31,101,48,53,103Y12M
A6714-02,A6714-02-006,A6714-0154-00,53,179,98,81,103Y12M
A6714-02,A6714-02-007,A6714-0152-00,40,142,73,69,103Y12M
A6714-02,A6714-02-007,A6714-0156-00,38,138,66,72,103Y12M
A6714-02,A6714-02-008,A6714-0158-00,1,7,4,3,103Y12M
A6714-02,A6714-02-008,A6714-0162-00,58,179,101,78,103Y12M
A6714-02,A6714-02-008,A6714-0172-00,31,92,53,39,103Y12M
A6714-02,A6714-02-008,A6714-0188-00,2,13,8,5,103Y12M
A6714-03,A6714-03-001,A6714-0033-00,92,276,149,127,103Y12M
A6714-03,A6714-03-002,A6714-0050-00,53,175,85,90,103Y12M
A6714-03,A6714-03-003,A6714-0052-00,16,53,26,27,103Y12M
A6714-03,A6714-03-003,A6714-0066-00,51,162,89,73,103Y12M
A6714-03,A6714-03-004,A6714-0058-00,56,195,109,86,103Y12M
A6714-03,A6714-03-004,A6714-0070-00,68,199,101,98,103Y12M
A6714-03,A6714-03-005,A6714-0057-00,15,52,25,27,103Y12M
A6714-03,A6714-03-005,A6714-0071-00,84,239,127,112,103Y12M
A6714-03,A6714-03-006,A6714-0076-00,39,169,82,87,103Y12M
A6714-03,A6714-03-006,A6714-0079-00,7,21,11,10,103Y12M
A6714-03,A6714-03-007,A6714-0083-00,50,166,79,87,103Y12M
A6714-03,A6714-03-007,A6714-0096-00,26,77,43,34,103Y12M
A6714-03,A6714-03-007,A6714-0110-00,31,79,46,33,103Y12M
A6714-03,A6714-03-008,A6714-0090-00,32,101,57,44,103Y12M
A6714-03,A6714-03-008,A6714-0101-00,28,78,42,36,103Y12M
A6714-03,A6714-03-009,A6714-0103-00,47,130,62,68,103Y12M
A6714-03,A6714-03-009,A6714-0104-00,3,7,3,4,103Y12M
A6714-03,A6714-03-009,A6714-0109-00,31,114,62,52,103Y12M
A6714-03,A6714-03-010,A6714-0124-00,31,101,54,47,103Y12M
A6714-03,A6714-03-010,A6714-0128-00,52,160,84,76,103Y12M
A6714-03,A6714-03-011,A6714-0135-00,19,52,25,27,103Y12M
A6714-03,A6714-03-011,A6714-0140-00,26,88,39,49,103Y12M
A6714-03,A6714-03-011,A6714-0145-00,30,82,43,39,103Y12M
A6714-04,A6714-04-001,A6714-0038-00,28,87,44,43,103Y12M
A6714-04,A6714-04-001,A6714-0045-00,11,39,24,15,103Y12M
A6714-04,A6714-04-001,A6714-0062-00,64,182,93,89,103Y12M
A6714-04,A6714-04-002,A6714-0059-00,4,9,5,4,103Y12M
A6714-04,A6714-04-002,A6714-0078-00,10,31,14,17,103Y12M
A6714-04,A6714-04-002,A6714-0081-00,27,80,38,42,103Y12M
A6714-04,A6714-04-002,A6714-0084-00,55,143,73,70,103Y12M
A6714-04,A6714-04-002,A6714-0086-00,57,180,97,83,103Y12M
A6714-04,A6714-04-003,A6714-0061-00,60,187,101,86,103Y12M
A6714-04,A6714-04-003,A6714-0067-00,5,10,5,5,103Y12M
A6714-04,A6714-04-003,A6714-0072-00,4,24,9,15,103Y12M
A6714-04,A6714-04-003,A6714-0074-00,7,16,8,8,103Y12M
A6714-04,A6714-04-003,A6714-0082-00,8,31,16,15,103Y12M
A6714-04,A6714-04-003,A6714-0085-00,2,2,1,1,103Y12M
A6714-04,A6714-04-004,A6714-0088-00,69,193,98,95,103Y12M
A6714-04,A6714-04-005,A6714-0089-00,63,186,95,91,103Y12M
A6714-04,A6714-04-005,A6714-0098-00,27,85,41,44,103Y12M
A6714-04,A6714-04-006,A6714-0099-00,113,299,153,146,103Y12M
A6714-04,A6714-04-007,A6714-0100-00,9,17,9,8,103Y12M
A6714-04,A6714-04-007,A6714-0114-00,27,95,51,44,103Y12M
A6714-04,A6714-04-007,A6714-0118-00,85,216,119,97,103Y12M
A6714-04,A6714-04-008,A6714-0092-00,6,18,9,9,103Y12M
A6714-04,A6714-04-008,A6714-0094-00,2,2,1,1,103Y12M
A6714-04,A6714-04-008,A6714-0105-00,28,82,44,38,103Y12M
A6714-04,A6714-04-008,A6714-0108-00,8,24,12,12,103Y12M
A6714-04,A6714-04-008,A6714-0117-00,15,58,32,26,103Y12M
A6714-04,A6714-04-008,A6714-0130-00,32,107,55,52,103Y12M
A6714-04,A6714-04-009,A6714-0121-00,56,189,100,89,103Y12M
A6714-04,A6714-04-009,A6714-0126-00,42,125,66,59,103Y12M
A6714-04,A6714-04-009,A6714-0142-00,6,23,11,12,103Y12M
A6714-05,A6714-05-001,A6714-0111-00,51,145,73,72,103Y12M
A6714-05,A6714-05-001,A6714-0116-00,27,83,40,43,103Y12M
A6714-05,A6714-05-002,A6714-0119-00,79,283,154,129,103Y12M
A6714-05,A6714-05-003,A6714-0113-00,34,110,50,60,103Y12M
A6714-05,A6714-05-003,A6714-0123-00,103,285,143,142,103Y12M
A6714-05,A6714-05-004,A6714-0120-00,27,90,47,43,103Y12M
A6714-05,A6714-05-004,A6714-0129-00,69,204,108,96,103Y12M
A6714-05,A6714-05-005,A6714-0134-00,60,205,103,102,103Y12M
A6714-05,A6714-05-005,A6714-0137-00,68,197,98,99,103Y12M
A6714-05,A6714-05-006,A6714-0141-00,93,234,123,111,103Y12M
A6714-05,A6714-05-006,A6714-0157-00,78,199,110,89,103Y12M
A6714-05,A6714-05-007,A6714-0151-00,56,176,85,91,103Y12M
A6714-05,A6714-05-007,A6714-0155-00,45,157,67,90,103Y12M
A6714-06,A6714-06-001,A6714-0144-00,31,93,41,52,103Y12M
A6714-06,A6714-06-001,A6714-0146-00,78,226,109,117,103Y12M
A6714-06,A6714-06-002,A6714-0149-00,49,144,70,74,103Y12M
A6714-06,A6714-06-002,A6714-0161-00,41,102,52,50,103Y12M
A6714-06,A6714-06-003,A6714-0164-00,59,196,98,98,103Y12M
A6714-06,A6714-06-004,A6714-0169-00,131,377,195,182,103Y12M
A6714-06,A6714-06-005,A6714-0173-00,30,109,53,56,103Y12M
A6714-06,A6714-06-005,A6714-0178-00,58,155,73,82,103Y12M
A6714-06,A6714-06-006,A6714-0175-00,80,238,104,134,103Y12M
A6714-06,A6714-06-006,A6714-0193-00,47,133,68,65,103Y12M
A6714-06,A6714-06-007,A6714-0184-00,80,265,125,140,103Y12M
A6714-06,A6714-06-008,A6714-0181-00,42,135,70,65,103Y12M
A6714-06,A6714-06-008,A6714-0187-00,76,259,118,141,103Y12M
A6714-06,A6714-06-009,A6714-0191-00,67,220,107,113,103Y12M
A6714-06,A6714-06-009,A6714-0201-00,11,45,18,27,103Y12M
A6714-07,A6714-07-001,A6714-0131-00,66,181,83,98,103Y12M
A6714-07,A6714-07-001,A6714-0143-00,86,294,145,149,103Y12M
A6714-07,A6714-07-002,A6714-0138-00,34,104,49,55,103Y12M
A6714-07,A6714-07-002,A6714-0148-00,60,173,84,89,103Y12M
A6714-07,A6714-07-003,A6714-0153-00,96,317,149,168,103Y12M
A6714-07,A6714-07-004,A6714-0165-00,72,231,105,126,103Y12M
A6714-07,A6714-07-004,A6714-0170-00,38,120,57,63,103Y12M
A6714-07,A6714-07-005,A6714-0167-00,65,208,110,98,103Y12M
A6714-07,A6714-07-006,A6714-0163-00,121,403,194,209,103Y12M
A6714-07,A6714-07-006,A6714-0177-00,16,49,24,25,103Y12M
A6714-07,A6714-07-007,A6714-0179-00,158,435,198,237,103Y12M
A6714-07,A6714-07-008,A6714-0185-00,57,171,93,78,103Y12M
A6714-07,A6714-07-008,A6714-0197-00,46,158,80,78,103Y12M
A6714-07,A6714-07-008,A6714-0200-00,38,116,58,58,103Y12M
A6714-08,A6714-08-001,A6714-0093-00,24,88,40,48,103Y12M
A6714-08,A6714-08-001,A6714-0102-00,64,162,83,79,103Y12M
A6714-08,A6714-08-001,A6714-0112-00,1,1,0,1,103Y12M
A6714-08,A6714-08-001,A6714-0127-00,1,4,2,2,103Y12M
A6714-08,A6714-08-001,A6714-0160-00,1,1,0,1,103Y12M
A6714-08,A6714-08-002,A6714-0133-00,47,150,80,70,103Y12M
A6714-08,A6714-08-002,A6714-0147-00,80,239,109,130,103Y12M
A6714-08,A6714-08-003,A6714-0136-00,52,174,89,85,103Y12M
A6714-08,A6714-08-003,A6714-0166-00,10,19,11,8,103Y12M
A6714-08,A6714-08-003,A6714-0174-00,24,85,43,42,103Y12M
A6714-08,A6714-08-003,A6714-0194-00,5,8,3,5,103Y12M
A6714-08,A6714-08-004,A6714-0196-00,10,22,8,14,103Y12M
A6714-08,A6714-08-004,A6714-0202-00,2,4,1,3,103Y12M
A6714-08,A6714-08-004,A6714-0208-00,8,28,14,14,103Y12M
A6714-08,A6714-08-004,A6714-0212-00,43,122,66,56,103Y12M
A6714-08,A6714-08-005,A6714-0209-00,42,139,71,68,103Y12M
A6714-08,A6714-08-005,A6714-0218-00,62,179,89,90,103Y12M
A6714-08,A6714-08-006,A6714-0213-00,50,175,85,90,103Y12M
A6714-08,A6714-08-006,A6714-0215-00,29,101,55,46,103Y12M
A6714-08,A6714-08-006,A6714-0222-00,8,30,15,15,103Y12M
A6714-08,A6714-08-007,A6714-0220-00,58,180,98,82,103Y12M
A6714-08,A6714-08-007,A6714-0224-00,48,140,66,74,103Y12M
A6714-08,A6714-08-008,A6714-0221-00,63,197,107,90,103Y12M
A6714-08,A6714-08-008,A6714-0225-00,36,116,64,52,103Y12M
A6714-08,A6714-08-009,A6714-0223-00,35,119,68,51,103Y12M
A6714-08,A6714-08-009,A6714-0228-00,14,36,18,18,103Y12M
A6714-09,A6714-09-001,A6714-0139-00,60,178,90,88,103Y12M
A6714-09,A6714-09-001,A6714-0150-00,72,204,107,97,103Y12M
A6714-09,A6714-09-002,A6714-0168-00,107,327,161,166,103Y12M
A6714-09,A6714-09-003,A6714-0180-00,77,264,133,131,103Y12M
A6714-09,A6714-09-003,A6714-0182-00,25,71,40,31,103Y12M
A6714-09,A6714-09-004,A6714-0190-00,32,92,51,41,103Y12M
A6714-09,A6714-09-004,A6714-0192-00,76,236,122,114,103Y12M
A6714-09,A6714-09-005,A6714-0171-00,8,23,11,12,103Y12M
A6714-09,A6714-09-005,A6714-0189-00,1,7,4,3,103Y12M
A6714-09,A6714-09-005,A6714-0198-00,1,7,4,3,103Y12M
A6714-09,A6714-09-005,A6714-0207-00,3,12,8,4,103Y12M
A6714-09,A6714-09-005,A6714-0214-00,39,121,60,61,103Y12M
A6714-09,A6714-09-005,A6714-0217-00,10,36,19,17,103Y12M
A6714-09,A6714-09-005,A6714-0219-00,43,144,73,71,103Y12M
A6714-09,A6714-09-006,A6714-0183-00,30,103,49,54,103Y12M
A6714-09,A6714-09-006,A6714-0186-00,22,66,39,27,103Y12M
A6714-09,A6714-09-006,A6714-0195-00,34,102,54,48,103Y12M
A6714-09,A6714-09-006,A6714-0203-00,4,20,12,8,103Y12M
A6714-09,A6714-09-007,A6714-0199-00,13,41,20,21,103Y12M
A6714-09,A6714-09-007,A6714-0206-00,14,32,16,16,103Y12M
A6714-09,A6714-09-007,A6714-0210-00,86,312,152,160,103Y12M
A6714-09,A6714-09-008,A6714-0211-00,43,140,73,67,103Y12M
A6714-09,A6714-09-008,A6714-0216-00,7,21,11,10,103Y12M
A6714-11,A6714-11-001,A6714-0229-00,1,5,4,1,103Y12M
A6714-11,A6714-11-001,A6714-0231-00,7,14,7,7,103Y12M
A6714-11,A6714-11-001,A6714-0233-00,1,2,1,1,103Y12M
A6714-11,A6714-11-001,A6714-0234-00,2,6,2,4,103Y12M
A6714-11,A6714-11-001,A6714-0238-00,14,39,15,24,103Y12M
A6714-11,A6714-11-002,A6714-0235-00,21,43,22,21,103Y12M
A6714-11,A6714-11-002,A6714-0236-00,5,13,6,7,103Y12M
A6714-11,A6714-11-002,A6714-0237-00,16,47,22,25,103Y12M
A6714-11,A6714-11-002,A6714-0240-00,24,105,56,49,103Y12M
A6714-11,A6714-11-002,A6714-0242-00,1,1,1,0,103Y12M
A6714-11,A6714-11-002,A6714-0245-00,49,168,86,82,103Y12M
A6714-11,A6714-11-003,A6714-0239-00,1,8,4,4,103Y12M
A6714-11,A6714-11-003,A6714-0241-00,24,71,33,38,103Y12M
A6714-11,A6714-11-003,A6714-0246-00,8,23,12,11,103Y12M
A6714-11,A6714-11-003,A6714-0248-00,1,1,1,0,103Y12M
A6714-11,A6714-11-004,A6714-0243-00,31,96,52,44,103Y12M
A6714-11,A6714-11-004,A6714-0244-00,70,229,121,108,103Y12M
A6714-11,A6714-11-004,A6714-0247-00,27,66,32,34,103Y12M
A6715-01,A6715-01-001,A6715-0002-00,41,122,59,63,103Y12M
A6715-01,A6715-01-001,A6715-0003-00,79,190,102,88,103Y12M
A6715-01,A6715-01-002,A6715-0004-00,16,35,22,13,103Y12M
A6715-01,A6715-01-002,A6715-0011-00,20,52,23,29,103Y12M
A6715-01,A6715-01-002,A6715-0012-00,27,83,43,40,103Y12M
A6715-01,A6715-01-003,A6715-0006-00,50,102,52,50,103Y12M
A6715-01,A6715-01-003,A6715-0007-00,28,64,37,27,103Y12M
A6715-01,A6715-01-003,A6715-0008-00,37,103,52,51,103Y12M
A6715-01,A6715-01-004,A6715-0005-00,1,4,1,3,103Y12M
A6715-01,A6715-01-004,A6715-0013-00,32,103,54,49,103Y12M
A6715-01,A6715-01-004,A6715-0014-00,16,38,19,19,103Y12M
A6715-01,A6715-01-004,A6715-0015-00,22,71,42,29,103Y12M
A6715-01,A6715-01-004,A6715-0019-00,27,80,43,37,103Y12M
A6715-01,A6715-01-005,A6715-0009-00,43,129,71,58,103Y12M
A6715-01,A6715-01-005,A6715-0010-00,33,78,48,30,103Y12M
A6715-01,A6715-01-005,A6715-0016-00,28,83,43,40,103Y12M
A6715-01,A6715-01-005,A6715-0022-00,18,38,22,16,103Y12M
A6715-01,A6715-01-006,A6715-0018-00,68,167,80,87,103Y12M
A6715-01,A6715-01-006,A6715-0026-00,45,126,69,57,103Y12M
A6715-01,A6715-01-007,A6715-0030-00,34,97,39,58,103Y12M
A6715-01,A6715-01-007,A6715-0033-00,44,102,61,41,103Y12M
A6715-01,A6715-01-007,A6715-0034-00,22,44,25,19,103Y12M
A6715-01,A6715-01-008,A6715-0039-00,30,85,48,37,103Y12M
A6715-01,A6715-01-008,A6715-0042-00,27,108,52,56,103Y12M
A6715-01,A6715-01-008,A6715-0044-00,26,63,32,31,103Y12M
A6715-01,A6715-01-009,A6715-0045-00,5,14,5,9,103Y12M
A6715-01,A6715-01-009,A6715-0046-00,51,131,68,63,103Y12M
A6715-01,A6715-01-009,A6715-0052-00,41,119,68,51,103Y12M
A6715-01,A6715-01-010,A6715-0047-00,39,110,58,52,103Y12M
A6715-01,A6715-01-010,A6715-0048-00,24,77,37,40,103Y12M
A6715-01,A6715-01-010,A6715-0051-00,20,71,38,33,103Y12M
A6715-01,A6715-01-011,A6715-0041-00,4,6,4,2,103Y12M
A6715-01,A6715-01-011,A6715-0043-00,12,29,14,15,103Y12M
A6715-01,A6715-01-011,A6715-0054-00,28,87,49,38,103Y12M
A6715-01,A6715-01-011,A6715-0056-00,2,3,1,2,103Y12M
A6715-01,A6715-01-011,A6715-0057-00,3,4,1,3,103Y12M
A6715-01,A6715-01-011,A6715-0060-00,6,26,12,14,103Y12M
A6715-01,A6715-01-011,A6715-0068-00,5,24,10,14,103Y12M
A6715-01,A6715-01-011,A6715-0076-00,3,9,5,4,103Y12M
A6715-01,A6715-01-011,A6715-0077-00,1,9,4,5,103Y12M
